comment_id,processed_text,raw_compound,raw_label,compound,pos,neu,neg,label,corrected_compound,corrected_label,local_correction_applied,local_correction_score,local_correction_terms
707182370784437,kamwala south load sheded twice 05 11hrs 17 23hrs areas load shedding twice day,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
612476807988749,zesco limited explanation ndeke village being loadshade d 2 hrs daily always power coming midnight just 2 hrs switch off ndeke only place over uses power load shedding still worsening even cost tariffs increased under deception zesco capacity import power problem don t even stick timetable switch off whenever don t rotate should rotating write statements different,-0.8126,negative,-0.8126,0.035,0.789,0.176,negative,-0.8126,negative,False,0.0,
547281163994790,update don t power due general fault attended order complaint received scheduled load shedding time attended until power restored until previously received complaints attended may well wait over 48 72 hours brilliant strategy power restored,0.4767,positive,0.4767,0.236,0.596,0.168,positive,0.4767,positive,False,0.0,
841991163531334,told power would come 6am go 12pm according new 6 hourly schedule over past 2 days taking power away 10am instead 12pm meaning re only having 4 hours instead 6 t just stick say rather just take us back 12 hourly schedule plan better s extremely frustrating kabitaka solwezi area,-0.0754,negative,-0.0754,0.06,0.873,0.066,negative,-0.0754,negative,False,0.0,
724267959031762,haven t power since 2100 last night called several times received complaint number s nothing update progress happening,-0.4993,negative,-0.4993,0.069,0.69,0.241,negative,-0.4993,negative,False,0.0,
716269310133566,reported fault monday 16 january 2023 now action taken spent money going levy park kariba house forgetting airtime every 1 hr call monday,-0.4019,negative,-0.4019,0.0,0.886,0.114,negative,-0.4019,negative,False,0.0,
1223615948250143,day before yesterday never power 13hrs straight yesterday power came 11 power goes midnight relief providing exactly problem don t even stick own schedule ridiculous,-0.4149,negative,-0.4149,0.103,0.667,0.229,negative,-0.4149,negative,False,0.0,
612476807988749,hi chibwe petronella kunda cpk thank reaching kindly note adjustment power rationing schedule entailing supply between 2hrs 7hrs per day especially peak hours night temporary adjustment due unavailability 330 megawatts power imports arising import route constraints sincerely apologize inconvenience caused regards cj,0.8176,positive,0.8176,0.238,0.713,0.05,positive,0.8176,positive,False,0.0,
968249324136350,power cut yesterday day 14hrs switched around 24hrs just hour cut until time representing konga makeni lusaka,-0.4939,negative,-0.4939,0.0,0.781,0.219,negative,-0.4939,negative,False,0.0,
1181750455807621,previous 12 hour arrangement actually better 666 pattern isn t favorable power only comes work goes before return home comes midnight asleep,0.7184,positive,0.7184,0.24,0.76,0.0,positive,0.7184,positive,False,0.0,
871927237359012,kafue greenfield shikoswe power yesterday 11am 2pm next day s exactly 1day 3hrs without power please update transpired currently transpiring livelihood depends power,-0.0418,neutral,-0.0418,0.076,0.842,0.083,neutral,-0.0418,neutral,False,0.0,
483063327122849,chalala re still getting robbed power 11hrs re still waiting evil people bring back 17 41 crying loud,-0.8176,negative,-0.8176,0.0,0.681,0.319,negative,-0.8176,negative,False,0.0,
1359855841497739,zesco really dialling 3600 comes area scheduled load shedding today joke off 19 hours now,0.296,positive,0.296,0.136,0.864,0.0,positive,0.296,positive,False,0.0,
668791911656365,reconsider alternating load shedding hours tired just having power 11hrs 17hrs every day dark every night,-0.4404,negative,-0.4404,0.0,0.838,0.162,negative,-0.4404,negative,False,0.0,
3296797573914788,mean now won t rotation permanent power cuts between 05 11 17 t0 23 23 05 23 just like how rotate surely cant living like sleep power wake power zambians dont forget 2026 might seem far now times best teacher,0.9356,positive,0.9356,0.338,0.619,0.043,positive,0.9356,positive,False,0.0,
841991163531334,lorna blue kanema imagine m frustrated,-0.5267,negative,-0.5267,0.0,0.541,0.459,negative,-0.5267,negative,False,0.0,
841991163531334,grace nonde kombe line tripping while rest power,0.4215,positive,0.4215,0.286,0.714,0.0,positive,0.4215,positive,False,0.0,
1255580588504842,madalitso kabwata believe kabwata slip 2 part unfortunately side only power 23 05 12 17 please start alternating times load shading 2 areas also want watch 19 hrs news just t having power sleeping work doesn t make sense please look into matter,0.3818,positive,0.3818,0.161,0.783,0.055,positive,0.3818,positive,False,0.0,
858879975328948,ve power 5am isn t back,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1312003869590105,honestly stick schedule those switching off needs go back school redo maths power came back 1900 2330hrs off how many hours between,0.4588,positive,0.4588,0.125,0.875,0.0,positive,0.4588,positive,False,0.0,
856938265539057,schedule following another timetable another schedule kamwala south group e power goes 05 11 18 24,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
752092206314556,now happens earlier schedule power supposed go 16 hours area 11 hours already switched off,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
842561720147197,s plans mushitala area solwezi fade since 09 00hrs upto now don t electricity stick plan,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1243137079941469,s case power outage since 11hrs yesterday shikoswe,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1214925962764712,regina gumbo say think want us protest,-0.1779,negative,-0.1779,0.157,0.602,0.241,negative,-0.1779,negative,False,0.0,
504697271653576,cannot stick schedule speaking lubuto ndola s power since 05 hours,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
593302386112919,message dear esteemed customer delayed restoration supply area due ongoing load management supply restored soon load system stabilizes regret inconvenience caused power went before six morning today until now kabangwe thought integrity pillar business saying something else practice something contrary statement shame even corporate institutions ceased tell truth core values,0.6369,positive,0.6369,0.236,0.608,0.157,positive,0.6369,positive,False,0.0,
5648817075215103,don t stick own timetable schedule people go whole day without power,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
5702244013221636,power yet back new schedule effective today also dialed 3600 option 7 gave meter number today s schedule given wondering power yet t even stick timetable make yourselves,0.5267,positive,0.5267,0.161,0.839,0.0,positive,0.5267,positive,False,0.0,
2797518267080973,let new schedule released people plan u implement yet schedule ready vama dongo dongo che,0.3612,positive,0.3612,0.161,0.839,0.0,positive,0.3612,positive,False,0.0,
470592845276981,yes heard now problem switching power cuts others got power others same area unfair should checking properly switching power,-0.6486,negative,-0.6486,0.105,0.584,0.311,negative,-0.6486,negative,False,0.0,
664331705475734,expect 5 pm go off 11 pm,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
530236952214385,tell people switching off power stick schedule switch power 07 10hrs switches off 11 00hrs poseniko amano,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
3419786188278599,few minutes clocking 24hours without power area schedules make sense,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
500039125366821,schedule followed yesterday only 2 hours electricity medication fridge don t know how 6 hours working,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1592231224624896,difficult follow same schedule keep switching off time,-0.3612,negative,-0.3612,0.0,0.737,0.263,negative,-0.3612,negative,False,0.0,
930137114662977,s sad t stick load shedding pattern haven t power 05 50hrs till now 21hrs don t know time restored than 15 hours now,-0.1779,negative,-0.1779,0.102,0.766,0.132,negative,-0.1779,negative,False,0.0,
707715117637880,unacceptable just like said,-0.128,negative,-0.128,0.333,0.267,0.4,negative,-0.128,negative,False,0.0,
412656197693674,s than 6hrs power yet back went 05hrs 12hrs sure doing guys,0.3182,positive,0.3182,0.187,0.813,0.0,positive,0.3182,positive,False,0.0,
844607890106660,great republic appreciate efforts far keep pushing behind,0.7783,positive,0.7783,0.531,0.469,0.0,positive,0.7783,positive,False,0.0,
1354201588746983,problem must put sticker each substation zesco know power off time aaaah epwa,-0.4019,negative,-0.4019,0.0,0.816,0.184,negative,-0.4019,negative,False,0.0,
1361288177782693,even sticking time table,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
891803565355681,y changing time giving power us chalala family trust every night power s really bad change time,0.228,positive,0.228,0.265,0.558,0.176,positive,0.228,positive,False,0.0,
969682887335614,don t think working power since 6hrs today 12 45hrs,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
716967036485202,power supposed cut 05 00 10 miles power cutting 12hours even stocking called time table fair us study,-0.0772,negative,-0.0772,0.11,0.718,0.172,negative,-0.0772,negative,False,0.0,
749407319848915,ninsh loadshedding time frame going end should give us period,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1525885331255257,lie area experiencing 18 20 hour s load shedding every single day s pathetic,-0.5719,negative,-0.5719,0.0,0.748,0.252,negative,-0.5719,negative,False,0.0,
530721638850288,kwena company turning into joke even schedule changing like diapers,0.5719,positive,0.5719,0.37,0.63,0.0,positive,0.5719,positive,False,0.0,
689707672762391,should rotating mweh coz tired darkness,-0.5994,negative,-0.5994,0.0,0.449,0.551,negative,-0.5994,negative,False,0.0,
849475069643719,schedule apply certain areas individuals lilayi power since morning now,0.2732,positive,0.2732,0.189,0.811,0.0,positive,0.2732,positive,False,0.0,
513885767475162,please let power go now area coz need night,0.3182,positive,0.3182,0.223,0.777,0.0,positive,0.3182,positive,False,0.0,
919641482387207,schedule long now power kabanana site service,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
521371969972672,board along engineers sat down discussed thought very good idea,0.4927,positive,0.4927,0.262,0.738,0.0,positive,0.4927,positive,False,0.0,
1794074577659321,how possible coh mtutendere b power came around 18 hrs 23 went until now meaning meaning only seeing power 3 s gone re structure time table well eeh,0.2732,positive,0.2732,0.08,0.92,0.0,positive,0.2732,positive,False,0.0,
988050969240493,power cuts inadequate power cuts time restore power time hybrid lusaka area power cut 10hrs restored 18hrs immediately 23hrs yaya nafuti hmmmm guys,-0.5574,negative,-0.5574,0.149,0.552,0.299,negative,-0.5574,negative,False,0.0,
513885767475162,martha kalis s security risk agree,0.4215,positive,0.4215,0.544,0.222,0.233,positive,0.4215,positive,False,0.0,
749034703219609,samathar funilo need company beat services,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1842449472788951,s good time seen now days power going aware,0.4404,positive,0.4404,0.293,0.707,0.0,positive,0.4404,positive,False,0.0,
1148425092705733,mr kapata something new kasama power went yesterday sunday around 16hrs came back midnight went morning monday around 05 came 11 went 12 6hrs break talked morning,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1148958279317062,only power 3 hours during day,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
588280453129937,tell people chililabombwe should loadshedd same area 18 00hrs past 1 week kutupa believe should rotation basis also want power evening bringing power sleeping exactly 06 00 s gone elo kutupa last,0.0772,positive,0.0772,0.043,0.957,0.0,positive,0.0772,positive,False,0.0,
486438580109819,stick time say 12hrs ensure power restored time planning purposes,0.6124,positive,0.6124,0.385,0.615,0.0,positive,0.6124,positive,False,0.0,
862471064955757,only could stick timetable help alot,0.4019,positive,0.4019,0.351,0.649,0.0,positive,0.4019,positive,False,0.0,
1519435088538365,s even staggered us loadshed us 17hrs 23 30hrs 05hrs 11 30hrs s staggered use power 23hrs 05hrs should sleeping change schedule realistic infact loadshedding us 13hrs 20minutes,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1227453241313857,please give us chance power evening prepare following day,0.5106,positive,0.5106,0.381,0.619,0.0,positive,0.5106,positive,False,0.0,
828909211632389,relief just 6 hours loadshed per day off,0.4767,positive,0.4767,0.341,0.659,0.0,positive,0.4767,positive,False,0.0,
702399248085203,six miles s now 8hrs without power please let s serious us depend same power feed children,-0.3098,negative,-0.3098,0.0,0.799,0.201,negative,-0.3098,negative,False,0.0,
481598340820357,power area went 11 hrs now 17 38 power back,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
704399134617947,s point giving us schedule going stick guys incompetent,-0.1779,negative,-0.1779,0.209,0.522,0.27,negative,-0.1779,negative,False,0.0,
1659534051134956,power went 8th january 6pm still isn t back 10th ridiculous,-0.3612,negative,-0.3612,0.0,0.783,0.217,negative,-0.3612,negative,False,0.0,
